date,city,temperature,humidity,pressure,wind_speed,rainfall,weather_condition
2023-04-07,Ahmedabad,43.3,71,1033,22.9,122.5,Foggy
2023-04-08,Delhi,20.3,52,1028,9.7,191.8,Sunny
2023-04-09,Chennai,43.1,88,1038,8.5,100.0,Sunny
2023-04-10,Kolkata,30.2,99,1037,5.1,197.8,Foggy
2023-04-11,Mumbai,16.7,76,980,6.8,96.5,Stormy
2023-04-12,Hyderabad,44.6,72,1008,11.8,139.7,Sunny
2023-04-13,Delhi,34.9,74,1027,19.1,177.8,Sunny
2023-04-14,Mumbai,20.2,26,1029,20.9,74.7,Rainy
2023-04-15,Hyderabad,27.5,49,1001,24.3,178.0,Sunny
2023-04-16,Pune,34.7,27,1044,24.5,128.5,Rainy
2023-04-17,Bangalore,35.2,22,987,2.8,49.0,Foggy
2023-04-18,Ahmedabad,29.7,27,989,16.4,159.8,Rainy
2023-04-19,Hyderabad,29.8,29,1045,1.5,90.3,Sunny
2023-04-20,Delhi,16.7,91,1040,17.8,93.3,Sunny
2023-04-21,Nagpur,29.3,63,1038,19.3,19.0,Sunny
2023-04-22,Bangalore,20.0,55,1036,14.2,38.2,Stormy
2023-04-23,Mumbai,17.8,95,989,3.7,123.5,Sunny
2023-04-24,Mumbai,33.5,47,1024,12.2,113.3,Sunny
2023-04-25,Pune,40.0,80,1009,17.9,71.5,Rainy
2023-04-26,Bangalore,34.4,46,1008,11.6,148.3,Sunny
2023-04-27,Pune,17.9,51,1036,20.3,47.4,Stormy
2023-04-28,Bangalore,24.3,76,1028,14.0,77.5,Stormy
2023-04-29,Ahmedabad,41.2,58,997,7.9,80.4,Stormy
2023-04-30,Chennai,29.3,66,1010,21.3,54.4,Foggy
2023-05-01,Mumbai,34.7,68,1010,3.2,131.0,Foggy
2023-05-02,Chennai,27.0,75,1048,7.1,75.6,Foggy
2023-05-03,Delhi,22.7,92,989,19.1,26.1,Foggy
2023-05-04,Ahmedabad,26.2,24,997,6.8,25.0,Rainy
2023-05-05,Kolkata,36.1,97,1047,6.3,42.6,Rainy
2023-05-06,Nagpur,30.5,60,1019,15.6,83.1,Sunny
2023-05-07,Nagpur,20.8,57,1018,15.7,13.9,Sunny
2023-05-08,Hyderabad,29.5,89,1012,13.8,90.0,Sunny
2023-05-09,Pune,18.6,49,994,6.2,79.6,Sunny
2023-05-10,Kolkata,44.3,22,1041,14.9,60.3,Cloudy
2023-05-11,Hyderabad,43.2,25,1047,1.4,69.9,Foggy
2023-05-12,Ahmedabad,25.8,90,1030,14.9,69.2,Stormy
2023-05-13,Delhi,29.9,88,1002,9.2,188.2,Foggy
2023-05-14,Hyderabad,38.5,64,1015,14.0,6.0,Stormy
2023-05-15,Nagpur,15.2,27,1013,11.4,109.2,Sunny
2023-05-16,Kolkata,24.0,23,1001,23.4,149.3,Foggy
2023-05-17,Hyderabad,40.4,61,991,6.8,109.4,Stormy
2023-05-18,Bangalore,17.6,49,1024,23.4,12.0,Foggy
2023-05-19,Hyderabad,35.4,45,1034,10.3,197.7,Cloudy
2023-05-20,Nagpur,28.8,33,1023,12.0,33.1,Cloudy
2023-05-21,Nagpur,27.1,78,1044,15.6,51.3,Foggy
2023-05-22,Pune,24.9,53,1022,11.4,87.6,Cloudy
2023-05-23,Bangalore,41.4,85,1016,11.2,5.6,Sunny
2023-05-24,Kolkata,38.2,97,983,9.5,43.5,Cloudy
2023-05-25,Chennai,39.3,70,1023,12.8,15.0,Foggy
2023-05-26,Delhi,20.3,57,987,16.8,198.1,Cloudy
2023-05-27,Kolkata,39.5,84,1047,20.6,128.2,Stormy
2023-05-28,Jaipur,37.2,47,1044,20.6,60.2,Sunny
2023-05-29,Jaipur,42.2,79,1020,13.2,69.8,Cloudy
2023-05-30,Kolkata,24.6,42,1002,5.1,183.1,Foggy
2023-05-31,Jaipur,38.3,73,1001,8.9,174.2,Rainy
2023-06-01,Kolkata,33.8,48,1049,12.6,48.3,Cloudy
2023-06-02,Jaipur,32.1,43,1033,10.4,112.1,Rainy
2023-06-03,Kolkata,22.6,42,1032,11.0,120.6,Foggy
2023-06-04,Hyderabad,38.8,98,981,17.3,162.4,Stormy
2023-06-05,Kolkata,25.5,72,992,2.8,193.8,Sunny
2023-06-06,Hyderabad,19.9,73,1015,3.1,190.2,Stormy
2023-06-07,Mumbai,33.2,59,1004,10.0,177.4,Stormy
2023-06-08,Delhi,35.2,54,1004,8.6,89.9,Cloudy
2023-06-09,Chennai,28.8,99,980,5.9,111.3,Cloudy
2023-06-10,Pune,30.1,36,990,18.8,104.7,Stormy
2023-06-11,Kolkata,40.2,98,987,23.4,34.8,Sunny
2023-06-12,Chennai,30.3,59,1049,14.2,157.9,Rainy
2023-06-13,Bangalore,24.3,89,1023,23.1,156.7,Stormy
2023-06-14,Mumbai,35.1,34,1024,2.1,71.2,Cloudy
2023-06-15,Jaipur,19.2,77,1001,3.6,62.6,Foggy
2023-06-16,Ahmedabad,34.8,49,1018,23.7,50.3,Cloudy
2023-06-17,Chennai,33.9,62,1011,23.2,101.2,Stormy
2023-06-18,Delhi,20.2,97,996,8.0,52.2,Foggy
2023-06-19,Delhi,36.5,89,1000,3.7,165.3,Stormy
2023-06-20,Mumbai,25.3,32,984,13.2,23.3,Cloudy
2023-06-21,Jaipur,44.0,73,1031,15.1,117.7,Rainy
2023-06-22,Chennai,15.2,79,1000,20.7,127.3,Sunny
2023-06-23,Ahmedabad,23.2,66,989,1.8,197.7,Rainy
2023-06-24,Bangalore,35.2,63,998,12.1,79.3,Stormy
2023-06-25,Delhi,42.0,62,1018,23.4,47.6,Sunny
2023-06-26,Bangalore,22.1,81,1028,13.6,122.6,Stormy
2023-06-27,Chennai,26.9,59,1038,24.9,41.5,Sunny
2023-06-28,Delhi,20.0,60,998,3.6,127.7,Cloudy
2023-06-29,Jaipur,38.0,90,1045,13.2,41.4,Cloudy
2023-06-30,Hyderabad,41.6,52,1011,14.9,96.7,Foggy
2023-07-01,Jaipur,23.8,71,1002,21.7,115.4,Cloudy
2023-07-02,Nagpur,23.7,50,1036,20.4,75.0,Cloudy
2023-07-03,Bangalore,41.8,40,989,12.7,155.0,Stormy
2023-07-04,Hyderabad,20.4,57,980,13.4,61.7,Sunny
2023-07-05,Hyderabad,21.0,72,1024,13.8,63.1,Foggy
2023-07-06,Delhi,39.2,34,1047,9.8,84.7,Stormy
2023-07-07,Ahmedabad,19.6,44,1039,17.5,75.8,Stormy
2023-07-08,Pune,20.1,36,993,13.4,165.3,Foggy
2023-07-09,Nagpur,35.9,89,1049,18.6,114.5,Cloudy
2023-07-10,Jaipur,35.6,96,984,7.2,72.0,Rainy
2023-07-11,Delhi,28.5,95,1038,22.9,168.1,Foggy
2023-07-12,Delhi,22.9,76,1014,16.2,191.7,Sunny
2023-07-13,Chennai,20.9,50,988,1.9,70.9,Stormy
2023-07-14,Delhi,17.1,40,1020,22.9,182.4,Cloudy
2023-07-15,Bangalore,34.2,40,1009,23.9,65.8,Cloudy
2023-07-16,Hyderabad,21.9,30,1042,15.8,199.7,Sunny
2023-07-17,Chennai,15.7,56,1042,11.7,26.3,Cloudy
2023-07-18,Kolkata,30.1,26,1013,3.6,6.0,Sunny
2023-07-19,Jaipur,18.0,35,1018,1.6,148.6,Rainy
2023-07-20,Mumbai,32.3,73,1026,23.9,119.9,Foggy
2023-07-21,Kolkata,25.0,26,996,24.3,114.4,Sunny
2023-07-22,Delhi,22.2,81,982,22.5,109.6,Rainy
2023-07-23,Delhi,36.7,64,1032,11.3,47.3,Stormy
2023-07-24,Nagpur,25.6,93,1039,2.5,190.0,Stormy
2023-07-25,Ahmedabad,39.8,62,1001,16.8,99.3,Sunny
2023-07-26,Mumbai,44.7,78,1011,11.2,50.7,Rainy
2023-07-27,Delhi,26.4,93,1009,4.4,86.3,Foggy
2023-07-28,Ahmedabad,36.4,39,1019,21.7,75.2,Rainy
2023-07-29,Jaipur,40.1,60,998,7.3,91.0,Foggy
2023-07-30,Kolkata,38.9,56,1012,20.7,85.7,Sunny
2023-07-31,Kolkata,27.1,22,1019,2.9,60.1,Rainy
2023-08-01,Bangalore,15.7,58,993,18.3,24.5,Cloudy
2023-08-02,Hyderabad,19.2,31,1013,11.8,153.9,Cloudy
2023-08-03,Hyderabad,20.0,91,1050,0.6,97.0,Rainy
2023-08-04,Pune,43.5,86,984,20.6,126.5,Sunny
2023-08-05,Hyderabad,21.5,84,986,7.9,184.9,Sunny
2023-08-06,Delhi,36.9,28,1047,22.1,35.1,Sunny
2023-08-07,Ahmedabad,18.0,35,1038,22.7,75.1,Rainy
2023-08-08,Pune,43.1,41,1005,24.5,74.7,Foggy
2023-08-09,Chennai,33.4,36,982,11.7,160.8,Stormy
2023-08-10,Delhi,43.6,26,1030,1.3,11.5,Stormy
2023-08-11,Mumbai,44.8,30,1004,16.1,39.6,Stormy
2023-08-12,Delhi,17.4,29,1001,21.2,165.5,Sunny
2023-08-13,Mumbai,38.0,28,1041,14.8,190.5,Sunny
2023-08-14,Delhi,24.0,50,991,10.0,174.8,Sunny
2023-08-15,Nagpur,34.5,97,1001,15.1,67.2,Cloudy
2023-08-16,Nagpur,15.8,52,999,9.2,69.4,Stormy
2023-08-17,Pune,30.4,50,1015,10.1,64.2,Sunny
2023-08-18,Ahmedabad,32.4,57,1019,14.0,10.8,Stormy
2023-08-19,Hyderabad,34.3,76,1000,22.7,16.7,Rainy
2023-08-20,Nagpur,22.0,36,993,11.3,162.7,Stormy
2023-08-21,Chennai,43.9,31,984,7.9,170.3,Sunny
2023-08-22,Kolkata,33.2,30,1017,19.5,145.0,Sunny
2023-08-23,Delhi,44.0,52,1003,2.0,122.5,Stormy
2023-08-24,Pune,33.1,57,1012,8.8,164.5,Sunny
2023-08-25,Kolkata,32.8,86,1008,13.1,105.9,Rainy
2023-08-26,Mumbai,18.6,40,1006,18.5,82.3,Stormy
2023-08-27,Ahmedabad,43.8,100,1035,11.3,44.1,Foggy
2023-08-28,Mumbai,34.8,50,1002,16.4,166.8,Stormy
2023-08-29,Kolkata,20.2,91,1004,8.4,192.5,Sunny
2023-08-30,Delhi,30.0,65,983,22.3,79.2,Sunny
2023-08-31,Bangalore,22.8,36,982,8.7,15.6,Foggy
2023-09-01,Jaipur,40.4,29,990,14.3,39.4,Sunny
2023-09-02,Kolkata,30.7,97,1038,10.5,163.7,Foggy
2023-09-03,Pune,39.7,75,982,15.3,31.9,Rainy
2023-09-04,Hyderabad,22.1,88,1043,17.2,54.7,Foggy
2023-09-05,Mumbai,29.2,82,1022,21.2,183.3,Cloudy
2023-09-06,Hyderabad,30.0,29,1027,14.7,88.7,Stormy
2023-09-07,Hyderabad,43.9,41,1050,21.4,98.0,Stormy
2023-09-08,Mumbai,40.8,82,1029,22.1,151.9,Stormy
2023-09-09,Ahmedabad,32.7,80,1047,17.1,126.1,Sunny
2023-09-10,Mumbai,16.0,39,1016,5.5,30.4,Rainy
2023-09-11,Mumbai,31.2,94,1029,22.9,185.4,Stormy
2023-09-12,Bangalore,32.3,35,999,18.8,43.8,Sunny
2023-09-13,Ahmedabad,22.9,81,1040,3.7,6.8,Sunny
2023-09-14,Hyderabad,43.0,23,1034,18.4,33.4,Cloudy
2023-09-15,Hyderabad,22.2,30,1005,22.9,87.9,Sunny
2023-09-16,Pune,19.3,48,1014,6.9,37.0,Rainy
2023-09-17,Ahmedabad,18.5,29,1000,19.3,69.8,Rainy
2023-09-18,Hyderabad,40.8,89,981,10.9,43.6,Foggy
2023-09-19,Mumbai,31.2,47,1040,7.4,88.3,Foggy
2023-09-20,Jaipur,40.3,80,987,0.3,103.6,Cloudy
2023-09-21,Chennai,19.0,60,1032,1.2,167.6,Sunny
2023-09-22,Kolkata,21.8,97,1006,20.0,103.2,Rainy
2023-09-23,Ahmedabad,33.6,71,1045,14.2,22.3,Stormy
2023-09-24,Chennai,38.0,94,1010,23.4,98.4,Cloudy
2023-09-25,Mumbai,27.0,88,1021,16.1,26.0,Sunny
2023-09-26,Pune,26.9,90,995,3.7,16.3,Rainy
2023-09-27,Chennai,36.8,20,1050,5.2,159.9,Rainy
2023-09-28,Mumbai,35.1,24,983,23.4,140.2,Cloudy
2023-09-29,Chennai,27.6,50,980,0.0,20.0,Foggy
2023-09-30,Mumbai,19.9,25,1010,15.5,57.5,Stormy
2023-10-01,Mumbai,33.1,91,1013,13.9,16.8,Rainy
2023-10-02,Chennai,35.3,52,1017,15.4,37.9,Foggy
2023-10-03,Delhi,24.0,63,983,7.6,104.3,Rainy
2023-10-04,Kolkata,19.8,85,1037,16.7,141.4,Cloudy
2023-10-05,Jaipur,42.5,43,1006,24.3,175.7,Rainy
2023-10-06,Delhi,40.0,54,1044,12.4,61.5,Cloudy
2023-10-07,Chennai,23.8,59,1018,23.0,34.1,Rainy
2023-10-08,Bangalore,32.2,65,1010,2.3,175.5,Cloudy
2023-10-09,Jaipur,20.5,41,1022,8.1,54.8,Sunny
2023-10-10,Chennai,24.2,88,1017,21.5,78.6,Rainy
2023-10-11,Nagpur,37.7,46,1045,14.9,164.5,Cloudy
2023-10-12,Mumbai,18.0,93,1048,23.4,11.2,Sunny
2023-10-13,Ahmedabad,39.0,28,1033,17.9,133.2,Rainy
2023-10-14,Nagpur,37.5,33,988,14.2,156.0,Foggy
2023-10-15,Mumbai,29.4,86,1040,15.7,151.8,Stormy
2023-10-16,Ahmedabad,28.5,47,980,22.0,186.8,Rainy
2023-10-17,Kolkata,30.4,43,1032,21.7,51.1,Foggy
2023-10-18,Hyderabad,26.9,25,1041,1.9,16.1,Stormy
2023-10-19,Delhi,31.2,27,1045,8.1,74.5,Rainy
2023-10-20,Kolkata,29.9,83,1000,18.3,88.9,Cloudy
2023-10-21,Mumbai,33.7,50,1017,6.6,135.8,Sunny
2023-10-22,Mumbai,27.1,30,995,23.9,19.0,Rainy
2023-10-23,Bangalore,21.9,73,1000,22.6,86.0,Stormy
2023-10-24,Kolkata,23.9,45,1037,13.0,164.6,Rainy
2023-10-25,Ahmedabad,45.0,41,1047,10.9,173.1,Stormy
2023-10-26,Mumbai,26.9,96,1043,4.4,119.0,Foggy
2023-10-27,Kolkata,43.0,69,1001,21.8,42.4,Cloudy
2023-10-28,Nagpur,33.0,99,1010,0.6,93.2,Foggy
2023-10-29,Kolkata,24.1,20,982,10.4,108.3,Stormy
2023-10-30,Bangalore,23.1,24,1014,20.8,71.3,Foggy
2023-10-31,Hyderabad,17.6,75,1026,9.6,4.5,Rainy
2023-11-01,Bangalore,17.5,21,999,18.3,164.2,Rainy
2023-11-02,Kolkata,19.4,100,1015,3.6,3.4,Sunny
2023-11-03,Pune,40.5,96,992,11.2,151.0,Rainy
2023-11-04,Ahmedabad,31.5,94,1034,14.5,197.6,Foggy
2023-11-05,Chennai,17.3,79,1007,20.1,94.4,Sunny
2023-11-06,Bangalore,40.4,68,984,2.4,110.3,Stormy
2023-11-07,Pune,40.7,25,999,23.1,57.3,Stormy
2023-11-08,Mumbai,24.8,79,1039,0.8,0.6,Cloudy
2023-11-09,Jaipur,35.3,66,1023,10.6,56.8,Foggy
2023-11-10,Kolkata,23.0,97,1018,9.7,71.6,Cloudy
2023-11-11,Kolkata,35.2,66,1036,7.1,54.5,Cloudy
2023-11-12,Nagpur,26.1,21,995,0.1,191.2,Foggy
2023-11-13,Bangalore,32.6,60,983,10.8,175.3,Stormy
2023-11-14,Hyderabad,23.2,34,1048,8.9,171.9,Cloudy
2023-11-15,Mumbai,37.5,56,1035,18.5,143.2,Sunny
2023-11-16,Chennai,22.8,54,1043,22.6,115.4,Cloudy
2023-11-17,Hyderabad,37.4,48,1002,3.1,114.6,Stormy
2023-11-18,Nagpur,34.5,97,1029,5.8,151.6,Sunny
2023-11-19,Pune,24.8,26,1000,19.5,70.2,Stormy
2023-11-20,Mumbai,35.1,42,1001,12.2,26.4,Foggy
2023-11-21,Chennai,36.7,48,1031,21.4,134.1,Rainy
2023-11-22,Nagpur,24.8,27,991,11.5,183.6,Stormy
2023-11-23,Nagpur,43.3,98,994,8.9,8.9,Cloudy
2023-11-24,Pune,24.0,64,1030,0.2,30.7,Stormy
2023-11-25,Delhi,42.9,87,1013,1.3,35.4,Rainy
2023-11-26,Pune,37.1,79,1032,8.0,125.0,Foggy
2023-11-27,Bangalore,23.2,76,1030,9.0,52.7,Sunny
2023-11-28,Hyderabad,24.8,100,983,16.9,54.3,Stormy
2023-11-29,Pune,27.6,94,1010,16.5,182.3,Stormy
2023-11-30,Hyderabad,16.2,95,983,3.6,10.6,Foggy
2023-12-01,Jaipur,26.8,68,988,17.6,159.4,Rainy
2023-12-02,Nagpur,21.9,63,1018,2.0,109.0,Sunny
2023-12-03,Chennai,40.4,93,1007,24.7,185.6,Rainy
2023-12-04,Hyderabad,40.9,96,1017,3.4,10.6,Cloudy
2023-12-05,Mumbai,23.8,61,1028,15.5,83.2,Rainy
2023-12-06,Pune,31.4,79,985,7.4,175.5,Foggy
2023-12-07,Kolkata,41.5,82,1007,24.6,117.7,Cloudy
2023-12-08,Hyderabad,30.5,98,1029,23.4,147.1,Cloudy
2023-12-09,Jaipur,16.1,61,987,18.6,112.2,Sunny
2023-12-10,Mumbai,27.5,71,1043,11.0,82.3,Sunny
2023-12-11,Mumbai,33.3,31,1030,10.8,76.9,Foggy
2023-12-12,Jaipur,28.1,89,986,5.3,195.8,Foggy
2023-12-13,Bangalore,29.2,61,997,7.1,145.5,Rainy
2023-12-14,Mumbai,19.8,91,1009,24.1,75.0,Stormy
2023-12-15,Mumbai,20.7,59,1030,21.3,36.9,Stormy
2023-12-16,Chennai,34.5,72,1010,5.4,133.4,Sunny
2023-12-17,Pune,42.3,91,1046,13.0,160.1,Rainy
2023-12-18,Jaipur,41.2,80,984,17.7,20.6,Rainy
2023-12-19,Jaipur,38.0,64,1022,0.8,59.5,Sunny
2023-12-20,Delhi,18.8,77,986,13.5,103.7,Sunny
2023-12-21,Chennai,35.2,41,1018,5.1,40.5,Rainy
2023-12-22,Ahmedabad,44.4,24,1025,23.0,135.9,Stormy
2023-12-23,Kolkata,32.6,47,993,11.8,7.2,Foggy
2023-12-24,Bangalore,15.0,44,998,1.9,97.1,Rainy
2023-12-25,Delhi,33.9,78,1006,6.9,102.4,Stormy
2023-12-26,Nagpur,25.4,90,1019,13.9,144.7,Rainy
2023-12-27,Pune,22.1,81,1047,6.2,107.6,Foggy
2023-12-28,Pune,42.0,38,1050,15.5,196.9,Rainy
2023-12-29,Jaipur,22.4,37,1019,24.5,189.5,Stormy
2023-12-30,Kolkata,19.6,31,1012,10.3,193.2,Stormy
2023-12-31,Mumbai,29.3,34,1044,14.4,56.0,Sunny
2023-01-01,Bangalore,26.2,70,985,8.6,24.4,Cloudy
2023-01-02,Nagpur,32.4,92,1043,5.7,99.6,Stormy
2023-01-03,Bangalore,15.5,54,1010,17.9,26.6,Cloudy
2023-01-04,Delhi,41.5,57,1042,4.9,45.4,Stormy
2023-01-05,Mumbai,22.7,46,1012,22.3,46.4,Foggy
2023-01-06,Bangalore,16.8,75,1020,9.7,195.0,Foggy
2023-01-07,Bangalore,31.6,94,983,23.3,137.9,Foggy
2023-01-08,Jaipur,27.6,74,1036,7.4,36.9,Foggy
2023-01-09,Kolkata,20.1,37,1032,14.4,39.5,Stormy
2023-01-10,Hyderabad,39.9,27,983,11.8,97.9,Stormy
2023-01-11,Kolkata,33.7,23,1016,0.7,94.1,Foggy
2023-01-12,Nagpur,21.4,86,1000,7.0,152.0,Rainy
2023-01-13,Delhi,18.0,32,1035,20.3,115.1,Cloudy
2023-01-14,Nagpur,23.6,28,1033,10.7,76.7,Stormy
2023-01-15,Delhi,43.4,50,1034,22.9,76.7,Stormy
2023-01-16,Pune,40.6,90,1015,18.0,28.6,Sunny
2023-01-17,Pune,40.3,22,980,2.1,115.2,Stormy
2023-01-18,Ahmedabad,22.9,78,1040,22.4,9.9,Sunny
2023-01-19,Hyderabad,20.9,38,988,10.8,22.0,Sunny
2023-01-20,Delhi,33.6,46,1041,7.3,30.4,Foggy
2023-01-21,Hyderabad,28.8,40,988,24.5,21.0,Rainy
2023-01-22,Kolkata,39.9,83,986,14.2,79.4,Cloudy
2023-01-23,Ahmedabad,39.1,50,1024,4.5,136.9,Stormy
2023-01-24,Ahmedabad,37.7,21,1034,3.5,190.0,Sunny
2023-01-25,Delhi,39.8,65,982,4.8,65.3,Foggy
2023-01-26,Bangalore,31.4,96,986,2.5,106.7,Stormy
2023-01-27,Bangalore,43.9,64,1028,7.4,92.5,Cloudy
2023-01-28,Chennai,28.3,25,980,13.3,132.1,Stormy
2023-01-29,Ahmedabad,28.5,90,1033,12.2,150.3,Cloudy
2023-01-30,Delhi,33.0,28,1009,3.2,122.5,Rainy
2023-01-31,Hyderabad,28.7,60,1050,14.6,32.7,Foggy
2023-02-01,Delhi,24.7,71,1011,6.5,85.0,Cloudy
2023-02-02,Chennai,16.6,24,1031,4.3,153.3,Foggy
2023-02-03,Kolkata,29.8,89,1004,13.4,85.9,Cloudy
2023-02-04,Jaipur,40.9,58,1048,1.3,109.9,Stormy
2023-02-05,Mumbai,37.3,24,1042,15.0,198.5,Cloudy
2023-02-06,Nagpur,27.9,32,1003,16.7,173.8,Sunny
2023-02-07,Ahmedabad,40.4,93,1011,4.1,126.9,Foggy
2023-02-08,Kolkata,19.4,82,1049,23.9,15.9,Foggy
2023-02-09,Ahmedabad,37.9,45,994,6.6,41.5,Foggy
2023-02-10,Pune,27.4,71,1018,14.2,65.6,Foggy
2023-02-11,Hyderabad,39.3,25,1049,24.2,143.3,Foggy
2023-02-12,Delhi,16.7,92,1006,20.6,24.1,Cloudy
2023-02-13,Pune,28.8,69,1017,21.4,77.8,Stormy
2023-02-14,Mumbai,36.0,41,986,16.6,159.7,Cloudy
2023-02-15,Kolkata,23.2,58,1025,20.1,89.2,Foggy
2023-02-16,Bangalore,42.2,32,1037,6.1,185.7,Foggy
2023-02-17,Pune,29.2,63,990,18.5,198.9,Stormy
2023-02-18,Ahmedabad,41.7,47,1000,6.6,99.8,Rainy
2023-02-19,Hyderabad,29.2,23,1049,19.4,118.6,Sunny
2023-02-20,Delhi,15.7,94,1003,6.9,108.2,Sunny
2023-02-21,Bangalore,32.6,79,1030,24.7,148.5,Rainy
2023-02-22,Kolkata,27.9,67,1004,10.5,136.2,Foggy
2023-02-23,Pune,26.6,59,1049,11.3,189.7,Foggy
2023-02-24,Ahmedabad,25.2,37,1043,15.4,169.9,Rainy
2023-02-25,Pune,25.7,25,1024,7.2,179.2,Foggy
2023-02-26,Jaipur,39.6,26,1012,2.6,139.4,Foggy
2023-02-27,Ahmedabad,22.5,53,1016,19.8,24.2,Rainy
2023-02-28,Chennai,29.7,27,983,9.8,183.8,Stormy
2023-03-01,Ahmedabad,40.5,37,1035,18.6,168.1,Cloudy
2023-03-02,Nagpur,43.5,42,1003,20.8,62.2,Sunny
2023-03-03,Pune,27.7,20,1030,24.8,42.6,Rainy
2023-03-04,Hyderabad,29.8,99,980,6.6,55.4,Foggy
2023-03-05,Pune,36.5,32,1045,4.1,91.0,Cloudy
2023-03-06,Hyderabad,35.7,52,1003,15.9,5.9,Sunny
2023-03-07,Kolkata,16.9,28,992,14.1,18.7,Rainy
2023-03-08,Bangalore,30.9,83,1014,2.0,2.1,Rainy
2023-03-09,Pune,26.2,29,1025,8.5,30.2,Cloudy
2023-03-10,Jaipur,34.7,76,992,0.5,27.8,Rainy
2023-03-11,Chennai,44.0,96,1043,3.7,87.6,Cloudy
2023-03-12,Bangalore,17.6,63,1016,2.4,68.0,Sunny
2023-03-13,Pune,30.3,65,998,21.2,135.9,Foggy
2023-03-14,Chennai,41.8,43,995,21.8,167.9,Foggy
2023-03-15,Pune,32.4,100,996,16.7,5.1,Rainy
2023-03-16,Pune,39.6,88,1001,16.1,65.1,Sunny
2023-03-17,Kolkata,17.7,53,1015,1.1,87.4,Rainy
2023-03-18,Bangalore,30.8,49,983,6.8,15.8,Rainy
2023-03-19,Nagpur,20.4,72,1024,13.3,187.4,Cloudy
2023-03-20,Nagpur,18.8,53,1027,17.2,33.5,Foggy
2023-03-21,Pune,22.7,81,994,0.7,63.2,Stormy
2023-03-22,Kolkata,18.2,65,1046,20.6,169.2,Foggy
2023-03-23,Pune,22.9,85,998,25.0,28.6,Sunny
2023-03-24,Delhi,41.3,59,1021,21.0,84.8,Foggy
2023-03-25,Chennai,21.5,58,1047,14.6,151.9,Cloudy
2023-03-26,Jaipur,43.2,75,990,14.4,15.3,Cloudy
2023-03-27,Hyderabad,43.3,68,1006,12.1,152.1,Rainy
2023-03-28,Chennai,40.2,99,1034,24.5,92.0,Foggy
2023-03-29,Ahmedabad,21.6,69,1009,6.6,8.4,Cloudy
2023-03-30,Mumbai,36.7,36,1042,19.9,6.6,Cloudy
2023-03-31,Hyderabad,15.1,26,1031,22.0,109.1,Sunny
2023-04-01,Chennai,23.4,73,1050,6.2,143.1,Foggy
2023-04-02,Hyderabad,34.7,75,1023,3.3,3.7,Stormy
2023-04-03,Chennai,31.4,64,1000,23.0,194.7,Cloudy
2023-04-04,Hyderabad,22.1,49,1043,21.1,175.6,Sunny
2023-04-05,Mumbai,41.9,49,1048,12.3,155.2,Sunny
2023-04-06,Kolkata,28.1,42,1030,12.5,74.3,Cloudy
2023-04-07,Delhi,23.5,49,982,8.4,117.7,Stormy
2023-04-08,Bangalore,41.9,75,1032,24.0,94.9,Cloudy
2023-04-09,Jaipur,37.4,58,1018,21.0,18.8,Sunny
2023-04-10,Kolkata,22.3,63,997,2.7,59.1,Foggy
2023-04-11,Nagpur,28.0,73,1011,17.3,32.2,Sunny
2023-04-12,Chennai,18.0,73,1033,21.1,119.7,Sunny
2023-04-13,Pune,28.1,98,1050,17.0,112.6,Cloudy
2023-04-14,Ahmedabad,32.0,32,1049,21.8,88.6,Rainy
2023-04-15,Pune,17.6,98,1003,17.1,160.2,Cloudy
2023-04-16,Ahmedabad,22.3,57,1043,13.1,106.9,Cloudy
2023-04-17,Hyderabad,29.5,33,1002,16.8,196.4,Rainy
2023-04-18,Ahmedabad,19.6,40,1039,20.1,13.5,Stormy
2023-04-19,Bangalore,39.0,62,1028,1.0,98.4,Sunny
2023-04-20,Delhi,24.8,54,1039,13.0,117.8,Rainy
2023-04-21,Jaipur,34.1,64,1004,12.1,92.7,Foggy
2023-04-22,Hyderabad,37.8,52,1030,11.0,144.7,Stormy
2023-04-23,Jaipur,43.1,36,1030,5.5,71.1,Cloudy
2023-04-24,Chennai,33.7,38,1049,19.2,106.2,Foggy
2023-04-25,Hyderabad,30.9,66,987,4.5,163.6,Sunny
2023-04-26,Chennai,31.1,50,1008,12.9,19.8,Foggy
2023-04-27,Kolkata,20.4,59,992,8.0,194.0,Stormy
2023-04-28,Chennai,42.0,46,1002,20.3,180.6,Cloudy
2023-04-29,Chennai,24.6,45,1029,23.0,60.4,Rainy
2023-04-30,Bangalore,30.6,54,1042,20.8,48.0,Stormy
2023-05-01,Bangalore,35.2,28,1031,15.3,100.0,Foggy
2023-05-02,Pune,32.7,77,992,8.7,9.3,Sunny
2023-05-03,Nagpur,21.4,90,1003,20.8,97.7,Sunny
2023-05-04,Kolkata,33.1,24,997,24.8,141.4,Sunny
2023-05-05,Kolkata,25.2,30,1000,21.7,200.0,Cloudy
2023-05-06,Ahmedabad,38.7,50,1042,13.2,184.4,Sunny
2023-05-07,Delhi,31.9,20,1016,7.3,180.9,Foggy
2023-05-08,Bangalore,39.3,75,1013,21.5,14.7,Sunny
2023-05-09,Nagpur,19.8,22,1006,1.4,54.8,Cloudy
2023-05-10,Hyderabad,29.1,77,1034,4.0,38.7,Foggy
2023-05-11,Delhi,25.3,80,1007,13.9,113.5,Stormy
2023-05-12,Delhi,39.9,91,997,5.9,133.4,Stormy
